run_id,stage,design_id,manifest_row,model_id,story_id,condition_id,persona_id,persona_label,temperature,temperature_label,repetition,emotion,score,reason,ok,response_ok,validation_errors,membership_family,membership_hmax,mu_low,mu_medium,mu_high,H_raw,H_norm
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,0,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,1,interest,74,懐中時計と鼠の会話で、まじめに働くことの意味を短く寓話的に示していて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.44661146347,0.519367960088,0.509932789431
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,0,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,1,surprise,61,時計が自分の働く理由を語り、最後に鼠へ『泥棒だよ』と言い返す展開がやや意外で印象に残る。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.372577229944,0.049693973718,0.745908684439,0.732358030041
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,0,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,1,sadness,8,全体は教訓的で軽い調子で進み、切なさや不幸の描写はほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,0,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,1,anger,6,鼠のからかいには少し不快さがあるが、すぐにたしなめられて終わるため怒りは弱い。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,1,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,2,interest,72,懐中時計と鼠の会話で、まじめに働くことの意味を短く鮮やかに示していて知的におもしろい。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,1,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,2,surprise,58,物が話す寓話的な始まりに加え、最後に懐中時計が鼠を逆にたしなめる展開がやや意外だった。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,1,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,2,sadness,8,全体は教訓的で軽く、悲劇的な出来事や強い切なさはほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,1,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,2,anger,6,鼠の皮肉や『泥棒だよ』という厳しい言い方に少し不快さはあるが、強い怒りまでは生じにくい。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,2,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,3,interest,72,懐中時計と鼠の短いやり取りで、働くことの意味をうまく寓話化していて知的におもしろい。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_pilot_manifest_v1,pilot,scis2026_factorial_v1,2,openai/gpt-5.4,T1,C01,p1,college_freshman,0.1,t01,3,surprise,58,時計が『見られない時でも動くから役に立つ』と切り返し、最後に鼠を諭す展開に小さな意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
