run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,target_label,persona_id,temperature,repetition,emotion,score,reason,ok,response_ok,validation_errors,membership_family,membership_hmax,mu_low,mu_medium,mu_high,H_raw,H_norm
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,0,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,1,interest,66,"The brief fable is witty and intellectually engaging, turning a simple scene into a moral exchange.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.038569393919,0.140388802782,0.578788605629,0.568273961507
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,0,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,1,surprise,58,"The talking watch and the sharp reversal, where the mouse is shamed by the watch's reply, give the piece a modest twist.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,0,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,1,sadness,12,"There is little real loss or melancholy, though the lonely image of the watch ticking unseen adds a faintly poignant note.",True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,0,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,1,anger,6,The text does not strongly provoke anger; the mouse's mocking accusation may cause slight displeasure before the watch answers it.,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,1,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,2,interest,66,The brief fable is engaging and intellectually enjoyable because its talking watch and mouse deliver a neat moral about integrity.,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.038569393919,0.140388802782,0.578788605629,0.568273961507
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,1,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,2,surprise,58,The watch answering back and the mouse being morally corrected give the tiny story a mildly unexpected turn.,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,1,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,2,sadness,12,There is little real loss or melancholy; the tone is light despite the watch being forgotten behind the drawers.,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,1,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,2,anger,8,"The mouse’s mocking attitude may cause slight displeasure, but the story resolves gently rather than provoking strong indignation.",True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,2,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,3,interest,69,"The brief fable is witty and intellectually pleasing, turning a lost watch and a mouse into a sharp moral exchange.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.001456024992,0.229738495013,0.501211477936,0.492106149549
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,2,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,3,surprise,58,The watch’s calm rebuttal and the mouse being exposed as the true wrongdoer give the tiny scene a mildly unexpected twist.,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,2,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,3,sadness,9,"There is little melancholy; the watch is isolated, but the overall tone is light and pointed rather than poignant.",True,True,,sigmoid_s_v1,1.018502773018,0.883104342575,0.0,0.0,0.158379629755,0.155502404069
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,2,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,3,anger,6,"The mouse’s cynical accusation may evoke slight displeasure, but the story resolves it quickly without strong indignation.",True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,3,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,4,interest,68,"The brief fable is engaging and intellectually pleasing, ending with a neat moral twist about integrity and usefulness.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,3,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,4,surprise,54,The watch’s reply and the final accusation toward the mouse create a small but satisfying reversal.,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.961430606081,0.004136462913,0.087306705971,0.085720636491
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,3,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,4,sadness,12,There is little real loss or sorrow; the tone is light despite the watch being abandoned behind the drawers.,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,3,openai/gpt-5.4,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,4,anger,8,"The mouse’s mocking attitude may prompt mild disapproval, but the story is not strongly indignation-provoking.",True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
